Pathway,Count
tardbp 19910924 hek293e lof human gpl570 gds3730 up,5400
stat5b 18687707 colon lof mouse gpl5759 gds3385 up,138
irf1 17409403 nih3t3 gof mouse gpl81 gds2752 down,96
yy1 20215434 hela lof human gpl570 gds3788 up,857
nfe2l2 18059474 liver lof mouse gpl1261 gds3406 up,260
ezh2 22267199 heart lof mouse gpl6246 gds4309 up,358
pou5f1 20526341 human embryonic stem cells hesc lof human gpl6947 gse21135 up,612
ppard 23093780 pancreatic beta cells lof mouse gpl1261 gds4320 down,527
gata1 15860665 megakaryocytes lof mouse gpl1261 gds1245 up,4921
rara 21299862 mcf7 lof human  gds4065 up,692
znf148 21828133 erythroblast lof human gpl571 gse31092 down,519
klf9 17379758 jejunum lof mouse gpl339 gds2703 up,164
glis3 19805515 embryonic pancreas lof mouse gpl1261 gds3812 up,3
pcgf2 17452456 medulloblastoma lof human gpl570 gds2724 down,25
hif1a 16565084 mcf7 lof human gpl2507 gds2761 up,379
esr2 15280152 c57bl6 mice soleus skeletal muscle lof mouse gpl81 gds791 up,60
hsf1 19179333 rko colon carcinoma lof human gpl6244 gse12762 down,569
sox4 16636670 acc3 lof human gpl96 gds2193 up,175
gata4 18812176 jejunum tissue lof mouse gpl1261 gds3486 down,500
runx1 18671852 e8dot5 lof mouse gpl1261 gds1511 up,143
srf 20709909 hematopoietic stem cell lof mouse gpl1261 gds3732 down,230
zbtb7b 19734230 cd8 p14 memory lof mouse gpl1261 gds3566 up,244
nanog 16518401 mesc lof mouse gpl1261 gds1824 down,89
eed 20123906 mouse embryonic stem cell lof mouse gpl1261 gse19076 up,1045
tcof1 15522210 neuroblastoma lof mouse gpl339 gds998 up,231
myc 20940306 e13dot5 erythroblast purified from liver gof mouse gpl6885 gse18558 up,706
e2f2 21245101 mmtv-myc lof mouse gpl8321 gds4094 down,192
prdm1 21670299 e18dot5 small intestine lof mouse gpl6887 gse29658 down,155
cdx2 21074721 jejunum epithelium lof mouse gpl10773 gse23436 down,368
pou5f1 16518401 mesc lof mouse gpl1261 gds1824 up,580
lmx1b 18351676 hind limb bud lof mouse gpl1261 gds3320 down,352
tet1 21295276 mesc v6.5 lof mouse gpl6887 gse26900 up,303
nod2 21335489 hek293 lof human gpl570 gds4416 down,844
tcf3 21972416 linnegflt3poscd127posly6dneg bone marrow lof mouse gpl1261 gse27402 down,578
grhl3 16949565 skin lof mouse gpl1261 gds2629 up,181
myb 16205643 primary monocytes gof human gpl570 gse2816 up,319
ccnd1 18413728 imr neuroblastoma lof human gpl570 gse8866 down,768
creb1 22108299 lung lof mouse gpl1261 gds3660 up,200
yap1 18413746 mcf10a gof human gpl570 gds3220 down,433
wt1 00000000 mouse embryonic fibroblast mef lof mouse gpl1261 gse15325 down,1409
