Pathway,Count
GNF2 TDG,35
GNF2 MLH1,42
GNF2 MSH2,28
GNF2 MSH6,31
GNF2 PRDX2,31
GNF2 PCNA,68
GNF2 RAD23A,69
GNF2 RFC3,41
GNF2 RFC4,60
GNF2 RPA1,28
GNF2 RRM1,88
GNF2 RRM2,40
GNF2 SMC1L1,27
GNF2 SMC2L1,33
GNF2 SMC4L1,84
GNF2 TST,104
GNF2 XRCC5,75
GNF2 AF1Q,25
GNF2 ANK1,74
GNF2 ANP32B,37
GNF2 APEX1,92
GNF2 BUB1B,49
GNF2 CASP1,111
GNF2 CASP4,24
GNF2 CASP8,27
GNF2 CBFB,30
GNF2 CD14,35
GNF2 CD1D,45
GNF2 CD33,52
GNF2 CD48,32
GNF2 CD53,58
GNF2 CD7,40
GNF2 CD97,38
GNF2 CDC27,60
GNF2 CDH11,25
GNF2 CDH3,27
GNF2 CDKN1C,27
GNF2 CEBPA,64
GNF2 CKS1B,37
GNF2 CKS2,50
GNF2 CYP2B6,49
GNF2 DAP3,119
GNF2 DDX5,63
GNF2 DEK,58
GNF2 DENR,51
GNF2 DNM1,73
GNF2 EGFR,32
GNF2 EIF3S6,121
GNF2 ELAC2,46
GNF2 FBL,147
GNF2 FGR,32
GNF2 FOS,41
GNF2 G22P1,36
GNF2 GLTSCR2,31
GNF2 HCK,94
GNF2 HLA-C,47
GNF2 HMMR,47
GNF2 HPN,133
GNF2 ICAM3,39
GNF2 IGF1,26
GNF2 IGFBP1,35
GNF2 IL2RB,47
GNF2 INPP5D,43
GNF2 ITGAL,55
GNF2 ITGB2,57
GNF2 JAK1,32
GNF2 KISS1,49
GNF2 KPNB1,72
GNF2 LCAT,124
GNF2 LYN,27
GNF2 MAP2K3,75
GNF2 MAPT,41
GNF2 MATK,25
GNF2 MBD4,25
GNF2 MCL1,57
GNF2 MCM4,53
GNF2 MCM5,61
GNF2 MKI67,28
GNF2 MLF1,87
GNF2 MMP1,32
GNF2 MMP11,42
GNF2 MSN,24
GNF2 MYD88,60
GNF2 MYL2,32
GNF2 MYL3,31
GNF2 NPM1,72
GNF2 NS,40
GNF2 PA2G4,79
GNF2 PAK2,28
GNF2 PCAF,36
GNF2 PECAM1,56
GNF2 PPP6C,39
GNF2 PTPN4,51
GNF2 PTPN6,47
GNF2 PTPRC,68
GNF2 PTX3,36
GNF2 RAB3A,37
GNF2 RAB7L1,34
GNF2 RAN,86
GNF2 RAP1B,36
GNF2 RBBP6,70
GNF2 RTN1,52
GNF2 S100A4,47
GNF2 SELL,47
GNF2 SERPINB5,28
GNF2 SERPINI2,25
GNF2 SNRK,28
GNF2 SPI1,34
GNF2 SPINK1,27
GNF2 SPRR1B,25
GNF2 SPTA1,81
GNF2 SPTB,74
GNF2 ST13,64
GNF2 STAT6,79
GNF2 TAL1,73
GNF2 TIMP2,46
GNF2 TM4SF2,26
GNF2 TNFRSF1B,65
GNF2 TNFSF10,30
GNF2 TPT1,38
GNF2 TTK,39
GNF2 TTN,26
GNF2 TYK2,33
GNF2 UBE2I,44
GNF2 VAV1,36
GNF2 ZAP70,27
MODULE 1,368
MODULE 2,384
MODULE 3,385
MODULE 4,21
MODULE 5,434
MODULE 6,416
MODULE 7,239
MODULE 8,421
MODULE 9,125
MODULE 11,540
MODULE 12,360
MODULE 13,519
MODULE 14,15
MODULE 15,358
MODULE 16,511
MODULE 17,367
MODULE 18,451
MODULE 19,314
MODULE 20,83
MODULE 21,10
MODULE 22,45
MODULE 23,565
MODULE 24,453
MODULE 25,13
MODULE 26,207
MODULE 27,356
MODULE 28,32
MODULE 29,28
MODULE 32,241
MODULE 33,384
MODULE 35,16
MODULE 36,162
MODULE 37,477
MODULE 38,465
MODULE 39,10
MODULE 40,82
MODULE 41,566
MODULE 42,25
MODULE 43,99
MODULE 44,327
MODULE 45,583
MODULE 46,395
MODULE 47,225
MODULE 48,338
MODULE 49,294
MODULE 50,13
MODULE 51,36
MODULE 52,433
MODULE 53,405
MODULE 54,263
MODULE 55,834
MODULE 56,12
MODULE 57,56
MODULE 58,21
MODULE 59,28
MODULE 60,425
MODULE 61,50
MODULE 62,89
MODULE 63,212
MODULE 64,518
MODULE 65,10
MODULE 66,552
MODULE 67,230
MODULE 68,26
MODULE 69,532
MODULE 70,43
MODULE 71,22
MODULE 72,311
MODULE 73,23
MODULE 75,399
MODULE 76,81
MODULE 77,28
MODULE 78,20
MODULE 79,100
MODULE 80,32
MODULE 81,20
MODULE 82,24
MODULE 83,320
MODULE 84,549
MODULE 85,51
MODULE 86,43
MODULE 87,44
MODULE 88,838
MODULE 89,14
MODULE 90,17
MODULE 91,37
MODULE 92,149
MODULE 93,182
MODULE 94,374
MODULE 95,566
MODULE 96,37
MODULE 97,99
MODULE 98,393
MODULE 99,361
MODULE 100,544
MODULE 101,10
MODULE 102,19
MODULE 103,12
MODULE 104,353
MODULE 105,200
MODULE 106,14
MODULE 107,79
MODULE 108,56
MODULE 109,39
MODULE 110,16
MODULE 111,153
MODULE 112,260
MODULE 113,107
MODULE 114,338
MODULE 115,27
MODULE 116,29
