Pathway,Count
TAF7 H1,3536
BRF1 HELA-S3,36
RXRA HEPG2,1087
TR4 HELA-S3,494
GR K562,9232
ETS1 K562,4597
YY1 A549,4942
ZBTB33 GM12878,1132
TAF1 K562,5875
SRF HEPG2,1620
GATA3 T47D,3673
UBTF K562,4806
JUND K562,8706
NR4A1 K562,539
POL2 H1,9900
E2F6 HELA-S3,416
SIN3A GM12878,4380
POL2 GM18951,4062
NFKB GM12878,242
USF2 HELA-S3,5430
P300 K562,7418
HMGN3 K562,5066
IRF3 GM12878,2598
STAT3 HELA-S3,938
POL2 ECC1,7410
CTCF HELA-S3,3524
POL24H8 SK-N-MC,7766
USF1 GM12878,1701
CTCF GM12878,7075
BHLHE40 GM12878,6415
TBP HEPG2,5876
FOXA1 HEPG2,4013
POL2 GM19193,3730
TCF7L2 HELA-S3,4824
ATF1 K562,3908
POL24H8 GM12891,5681
PAX5 GM12892,4662
HEY1 K562,6775
NRF1 H1,3698
CTCF T47D,2074
CEBPZ HEPG2,536
SP1 A549,7565
FOXP2 SK-N-MC,4891
XRCC4 K562,2
POL2 GM12892,6861
FOS MCF10A,8868
NRSF GM12878,1319
PU1 GM12891,3123
PAX5 GM12878,7058
EBF1 GM12878,8654
CHD2 K562,6189
RFX5 SK-N-SH,472
CTCF GM19240,4246
GR A549,1992
TAF1 H1,6875
BRF2 HELA-S3,10
ETS1 A549,4653
GR ECC1,281
POL3 GM12878,27
CCNT2 K562,5062
IRF1 K562,8487
SIX5 K562,2776
POL24H8 U87,7649
ETS1 GM12878,3184
ZBTB7A K562,6752
CTCF A549,5930
EGR1 GM12878,5392
BCLAF1 K562,1175
POL2 HEPG2,10572
MXI1 HELA-S3,5390
TAF1 HELA-S3,5513
ZNF274 K562,314
MAZ GM12878,6328
FOS HEPG2,2950
TCF7L2 MCF7,1135
EGR1 K562,7214
POL2 K562,9754
TBP HELA-S3,5943
GATA3 SH-SY5Y,1170
SUZ12 H1,230
BHLHE40 A549,1424
RXRA H1,411
PML GM12878,6755
ZNF274 H1,18
EGR1 HCT116,1962
BACH1 H1,6019
ELK4 HEK293,1087
SPT20 GM12878,511
SIN3AK20 SK-N-SH,6159
ELK4 HELA-S3,3134
GR HEPG2,9589
