Pathway,Count
GSK3B knockdown 96h A375,300
HCAR1 knockdown 96h A375,300
HCN3 knockdown 96h A375,300
HIPK1 knockdown 96h A375,300
HNF4A knockdown 96h A375,300
HNF4G knockdown 96h A375,300
HRH1 knockdown 96h A375,300
IGF1R knockdown 96h A375,300
IKBKB knockdown 96h A375,300
IKBKE knockdown 96h A375,300
ILK knockdown 96h A375,300
INSR knockdown 96h A375,300
IRAK1 knockdown 96h A375,300
IRAK2 knockdown 96h A375,300
IRAK4 knockdown 96h A375,300
ITPR1 knockdown 96h A375,300
ITPR2 knockdown 96h A375,300
ITPR3 knockdown 96h A375,300
JAK1 knockdown 96h A375,300
JAK2 knockdown 96h A375,300
JAK3 knockdown 96h A375,300
KCNG1 knockdown 96h A375,300
KCNJ11 knockdown 96h A375,300
KCNK2 knockdown 96h A375,300
KCNMA1 knockdown 96h A375,300
KCNN4 knockdown 96h A375,300
KCNQ1 knockdown 96h A375,300
KDR knockdown 96h A375,300
KISS1R knockdown 96h A375,300
KIT knockdown 96h A375,300
KSR2 knockdown 96h A375,300
LCK knockdown 96h A375,300
LGR4 knockdown 96h A375,300
LGR5 knockdown 96h A375,300
LGR6 knockdown 96h A375,300
LIMK2 knockdown 96h A375,300
LPAR1 knockdown 96h A375,300
LPAR3 knockdown 96h A375,300
LPAR5 knockdown 96h A375,300
LPAR6 knockdown 96h A375,300
LPHN1 knockdown 96h A375,300
LPHN2 knockdown 96h A375,300
LRRK2 knockdown 96h A375,300
LYN knockdown 96h A375,300
MAP2K1 knockdown 96h A375,300
MAP2K2 knockdown 96h A375,300
MAP2K3 knockdown 96h A375,300
MAP2K4 knockdown 96h A375,300
MAP2K5 knockdown 96h A375,300
MAP2K6 knockdown 96h A375,300
MAP3K1 knockdown 96h A375,300
MAP3K14 knockdown 96h A375,300
MAP3K4 knockdown 96h A375,300
MAP3K5 knockdown 96h A375,300
MAP3K7 knockdown 96h A375,300
MAP3K8 knockdown 96h A375,300
MAP4K3 knockdown 96h A375,300
MAP4K4 knockdown 96h A375,300
MAPK1 knockdown 96h A375,300
MAPK12 knockdown 96h A375,300
MAPK13 knockdown 96h A375,300
MAPK14 knockdown 96h A375,300
MAPK3 knockdown 96h A375,300
MAPK8 knockdown 96h A375,300
MAPK9 knockdown 96h A375,300
MAPKAPK2 knockdown 96h A375,300
MAPKAPK3 knockdown 96h A375,300
MAPKAPK5 knockdown 96h A375,300
MARK4 knockdown 96h A375,300
MAS1L knockdown 96h A375,300
MAST2 knockdown 96h A375,300
MAST4 knockdown 96h A375,300
MASTL knockdown 96h A375,300
MCHR2 knockdown 96h A375,300
MELK knockdown 96h A375,300
MET knockdown 96h A375,300
MKNK1 knockdown 96h A375,300
MKNK2 knockdown 96h A375,300
MOK knockdown 96h A375,300
MRGPRD knockdown 96h A375,300
MRGPRF knockdown 96h A375,300
MRGPRX1 knockdown 96h A375,300
MRGPRX2 knockdown 96h A375,300
MRGPRX3 knockdown 96h A375,300
MRGPRX4 knockdown 96h A375,300
MST1R knockdown 96h A375,300
MTOR knockdown 96h A375,300
MYLK knockdown 96h A375,300
MYLK2 knockdown 96h A375,300
NEK2 knockdown 96h A375,300
NEK4 knockdown 96h A375,300
NEK7 knockdown 96h A375,300
NEK9 knockdown 96h A375,300
NLK knockdown 96h A375,300
NMUR2 knockdown 96h A375,300
NOX1 knockdown 96h A375,300
NPBWR1 knockdown 96h A375,300
NPFFR2 knockdown 96h A375,300
NPSR1 knockdown 96h A375,300
NPY1R knockdown 96h A375,300
NR0B1 knockdown 96h A375,300
NR0B2 knockdown 96h A375,300
NR1D2 knockdown 96h A375,300
NR1H2 knockdown 96h A375,300
NR1H3 knockdown 96h A375,300
NR1H4 knockdown 96h A375,300
NR2C1 knockdown 96h A375,300
NR2C2 knockdown 96h A375,300
NR2F1 knockdown 96h A375,300
NR2F2 knockdown 96h A375,300
NR2F6 knockdown 96h A375,300
NR3C1 knockdown 96h A375,300
NR4A2 knockdown 96h A375,300
NR5A2 knockdown 96h A375,300
NRBP1 knockdown 96h A375,300
NRBP2 knockdown 96h A375,300
NTRK1 knockdown 96h A375,300
NTRK3 knockdown 96h A375,300
NTSR1 knockdown 96h A375,300
NUAK1 knockdown 96h A375,300
O3FAR1 knockdown 96h A375,300
OPN3 knockdown 96h A375,300
OPN4 knockdown 96h A375,300
OPN5 knockdown 96h A375,300
OR10Z1 knockdown 96h A375,300
OR52B2 knockdown 96h A375,300
OR5W2 knockdown 96h A375,300
OXER1 knockdown 96h A375,300
OXGR1 knockdown 96h A375,300
OXSR1 knockdown 96h A375,300
OXTR knockdown 96h A375,300
P2RX4 knockdown 96h A375,300
P2RY2 knockdown 96h A375,300
P2RY6 knockdown 96h A375,300
P2RY8 knockdown 96h A375,300
PAK1 knockdown 96h A375,300
PAK2 knockdown 96h A375,300
PAK3 knockdown 96h A375,300
PAK4 knockdown 96h A375,300
PBK knockdown 96h A375,300
PDGFRA knockdown 96h A375,300
PDGFRB knockdown 96h A375,300
PDK1 knockdown 96h A375,300
PDK2 knockdown 96h A375,300
PDPK1 knockdown 96h A375,300
PHKG2 knockdown 96h A375,300
PIK3CA knockdown 96h A375,300
PIK3CG knockdown 96h A375,300
PIK3R4 knockdown 96h A375,300
PIM1 knockdown 96h A375,300
PIM2 knockdown 96h A375,300
PIM3 knockdown 96h A375,300
PKN1 knockdown 96h A375,300
PKN2 knockdown 96h A375,300
PLK1 knockdown 96h A375,300
PLK2 knockdown 96h A375,300
PLK4 knockdown 96h A375,300
PPARA knockdown 96h A375,300
PPARD knockdown 96h A375,300
PPARG knockdown 96h A375,300
PRKAA1 knockdown 96h A375,300
PRKAA2 knockdown 96h A375,300
PRKACA knockdown 96h A375,300
PRKACB knockdown 96h A375,300
PRKCA knockdown 96h A375,300
PRKCB knockdown 96h A375,300
PRKCD knockdown 96h A375,300
PRKCE knockdown 96h A375,300
PRKCH knockdown 96h A375,300
PRKCI knockdown 96h A375,300
PRKCQ knockdown 96h A375,300
PRKCZ knockdown 96h A375,300
PRKD2 knockdown 96h A375,300
PRKDC knockdown 96h A375,300
PRKX knockdown 96h A375,300
PRLHR knockdown 96h A375,300
PROKR1 knockdown 96h A375,300
PROKR2 knockdown 96h A375,300
PRPF4B knockdown 96h A375,300
PTGER4 knockdown 96h A375,300
PTGFR knockdown 96h A375,300
PTK2 knockdown 96h A375,300
PTK2B knockdown 96h A375,300
PTK7 knockdown 96h A375,300
PXK knockdown 96h A375,300
QRFPR knockdown 96h A375,300
RAF1 knockdown 96h A375,300
RARA knockdown 96h A375,300
RARB knockdown 96h A375,300
RARG knockdown 96h A375,300
RET knockdown 96h A375,300
RIOK2 knockdown 96h A375,300
RIOK3 knockdown 96h A375,300
RIPK1 knockdown 96h A375,300
RIPK2 knockdown 96h A375,300
RIPK3 knockdown 96h A375,300
RIPK4 knockdown 96h A375,300
ROCK1 knockdown 96h A375,300
ROCK2 knockdown 96h A375,300
RORC knockdown 96h A375,300
ROS1 knockdown 96h A375,300
RPS6KA1 knockdown 96h A375,300
RPS6KA2 knockdown 96h A375,300
RPS6KA3 knockdown 96h A375,300
RPS6KA5 knockdown 96h A375,300
RPS6KB1 knockdown 96h A375,300
RPS6KB2 knockdown 96h A375,300
RXFP1 knockdown 96h A375,300
RXRA knockdown 96h A375,300
RXRB knockdown 96h A375,300
RXRG knockdown 96h A375,300
RYK knockdown 96h A375,300
S1PR3 knockdown 96h A375,300
SCN9A knockdown 96h A375,300
SCNN1A knockdown 96h A375,300
SCYL3 knockdown 96h A375,300
SGK1 knockdown 96h A375,300
SGK3 knockdown 96h A375,300
SIK1 knockdown 96h A375,300
SIK3 knockdown 96h A375,300
SLK knockdown 96h A375,300
SMO knockdown 96h A375,300
SNRK knockdown 96h A375,300
SRC knockdown 96h A375,300
SRPK1 knockdown 96h A375,300
STK10 knockdown 96h A375,300
STK11 knockdown 96h A375,300
STK16 knockdown 96h A375,300
STK17A knockdown 96h A375,300
STK24 knockdown 96h A375,300
STK25 knockdown 96h A375,300
STK3 knockdown 96h A375,300
STK33 knockdown 96h A375,300
STK36 knockdown 96h A375,300
STK38 knockdown 96h A375,300
STK38L knockdown 96h A375,300
STK39 knockdown 96h A375,300
STRADB knockdown 96h A375,300
SUCNR1 knockdown 96h A375,300
SYK knockdown 96h A375,300
TAAR1 knockdown 96h A375,300
