Pathway,Count
PE/CA-PJ15,437
PE/CA-PJ49,401
PECAPJ34CLONEC12,323
PECAPJ41CLONED2,330
PF-382,343
PK-1,351
PK-45H,262
PLC/PRF/5,372
PSN1,262
PaCaDD-137,313
PaCaDD-165,424
PaTu 8988s,299
Panc 02.03,353
Panc 04.03,344
Panc 10.05,366
RCB1034,353
RCC10RGB,365
RD,339
RD-ES,338
RERF-LC-A1,287
RERF-LC-Ad1,266
RH4,354
RHJT,389
RKN,286
RKO,431
RMUG-S,310
RPMI-7951,284
RPMI-8226,550
RT-112,301
RT-4,326
RT11284,284
RVH-421,502
Reh,399
Rh28,399
Rh30,353
S-117,337
SCC-25,284
SCC-4,356
SCS214,360
SCaBER,361
SEM,417
SEMK2,338
SF172,267
SF295,356
SF767,444
SH-10-TC,304
SJSA-1,279
SK-BR-3,484
SK-ES-1,338
SK-GT-4,270
SK-HEP-1,299
SK-MEL-24,336
SK-MEL-30,376
SK-MES-1,256
SK-MM-2,414
SK-N-AS,353
SK-N-BE(2),234
SK-N-DZ,348
SK-N-FI,383
SK-N-MC,296
SK-NEP-1,319
SK-OV-3,242
SK-PN-DW,348
SK-UT-1,346
SLR 20,381
SLR 23,347
SLR 24,327
SLR 26,295
SMS-CTR,354
SMZ-1,468
SNG-M,247
SNU-1,381
SNU-1041,374
SNU-1076,340
SNU-1077,346
SNU-1105,292
SNU-1196,456
SNU-182,391
SNU-201,219
SNU-213,331
SNU-216,390
SNU-349,293
SNU-398,305
SNU-410,292
SNU-449,364
SNU-46,364
SNU-503,282
SNU-601,417
SNU-685,319
SNU-719,365
SNU-761,450
SNU-8,494
SNU-840,327
SNU-886,355
SR,441
SU-DHL-4,467
SUIT-2,342
SUM159PT,301
SUP-M2,350
SUP-T1,328
SW1463,355
SW1573,362
SW403,389
SW48,354
SW579,363
SW620,380
SW837,348
SW982,412
SYO-1,343
SaOS-2,311
SiHa,229
SiMa,338
T24,344
T3M-4,338
T84,325
T98G,322
TC-138,344
TC-205,294
TC-32,450
TC106,365
TC71,355
TCC-PAN2,410
TCCSUP,310
TE-1,298
TE-10,349
TE-11,380
TE-5,367
TE-6,282
TE-9,402
TE4,346
TE8,338
TEN,453
TF-1,466
THP-1,380
TOV-21G,412
TTC-549,402
TTC-642,381
TUHR10TKB,459
TUHR14TKB,428
TUHR4TKB,366
U-118MG,352
U-178MG,350
U-251MG,273
U-343MG,398
U-87MG ATCC,286
U-937,464
U2OS,394
UACC-257,359
UACC-62,341
UM-UC-1,453
UM-UC-14,394
UM-UC-3,406
UOK101,429
UPCI-SCC-152,313
UW228,274
VM-CUB-1,259
VMRC-RCW,337
WM115,353
WM1799,406
WM266-4,384
WM793,336
WM983B,327
YAMATO,263
YAPC,286
YD-15,329
YD-38,336
YD-8,468
YH-13,385
YKG-1,320
ZR-75-1,406
