Pathway,Count
FGFR1OP2,9
MRPL24,26
RPL4,96
MED31,11
RBM22,8
LGALS8,12
NOP58,30
ENSG00000243678,7
DDX39B,8
FAM60A,7
BUD31,15
LEO1,6
PELP1,5
RPL3L,5
RPL14,25
NCBP3,9
DBI,5
EIF2S2,9
MRPS10,26
PGK2,5
MYO5A,10
SEPT11,6
ZC3HAV1,27
ZNF22,64
ATP5D,9
MRPL12,14
SLC25A6,15
EIF3A,9
RFC3,5
RSL24D1,32
MED22,12
FGL1,6
STRN4,10
MED1,29
TADA1,5
DDX55,5
RPS29,38
SF3B1,37
COPS4,9
ACTL6A,9
LIN37,5
MRPS27,9
EXOSC3,11
REXO4,21
RMND5A,11
SMNDC1,7
RPS25,30
COG2,6
GLTSCR2,20
PSMD7,12
ZRSR2,6
SNRNP200,44
ZNHIT1,10
COMMD6,16
TCERG1,10
BCLAF1,22
SUPT7L,6
COMMD5,5
ANAPC15,11
PDS5A,7
DSN1,9
MIS12,8
INO80B,7
GPT2,6
SNAP29,5
CCDC137,45
WDR1,11
PES1,10
CXXC1,5
CDK2,5
GLYR1,66
SF3A1,13
CCT3,10
PSMA3,9
ENSG00000215472,86
GID8,7
GRIA2,18
LUC7L,5
RPL10A,46
RPL35A,36
ISL2,5
GNG2,19
POLR2C,14
SRSF6,6
STX1A,13
RPS2,123
CNOT2,6
AP2A1,5
RPL17,48
CCDC124,11
EEF1A1,33
TPRN,6
C7orf50,67
RNPS1,18
STBD1,5
MRPL43,12
RRP15,106
ETFB,6
CYP51A1,7
ARHGAP11A,5
PPP6R2,5
EIF1AX,33
GINS4,6
ALDOC,6
MCM5,7
ACTR10,7
MYO1C,18
PSMG1,22
NKRF,61
DDX56,28
MED18,18
PNKD,7
ZCRB1,8
DCTN6,6
KPNB1,17
CAMKV,30
IQGAP1,5
HIST1H1D,5
MTERF3,7
RPL31,75
ATP5H,5
RPF1,27
TUFM,5
HP1BP3,90
RPRD1B,5
PSME2,11
MRPL32,14
NHP2,11
KNOP1,67
MTA1,11
