Pathway,Count
MONOMAC6 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx24,1035
MSTO211H PLEURA TenPx39,514
NALM6 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx32,1288
NCIH1048 LUNG TenPx07,298
NCIH1155 LUNG TenPx26,1036
NCIH1299 LUNG TenPx06,284
NCIH1355 LUNG TenPx18,677
NCIH1435 LUNG TenPx15,678
NCIH1437 LUNG TenPx18,590
NCIH146 LUNG TenPx20,878
NCIH1568 LUNG TenPx15,578
NCIH1573 LUNG TenPx12,796
NCIH1581 LUNG TenPx14,902
NCIH1650 LUNG TenPx11,381
NCIH1666 LUNG TenPx16,726
NCIH1693 LUNG TenPx08,354
NCIH1703 LUNG TenPx19,308
NCIH1792 LUNG TenPx14,646
NCIH1793 LUNG TenPx17,412
NCIH1944 LUNG TenPx15,636
NCIH196 LUNG TenPx19,705
NCIH1975 LUNG TenPx13,547
NCIH2009 LUNG TenPx19,559
NCIH2030 LUNG TenPx18,421
NCIH2052 PLEURA TenPx32,693
NCIH2066 LUNG TenPx14,878
NCIH2110 LUNG TenPx10,292
NCIH2122 LUNG TenPx18,356
NCIH2126 LUNG TenPx17,524
NCIH2170 LUNG TenPx12,454
NCIH2172 LUNG TenPx21,684
NCIH2228 LUNG TenPx17,387
NCIH226 LUNG TenPx34,769
NCIH2286 LUNG TenPx19,569
NCIH2291 LUNG TenPx16,720
NCIH23 LUNG TenPx20,631
NCIH292 LUNG TenPx36,944
NCIH3255 LUNG TenPx13,679
NCIH358 LUNG TenPx06,353
NCIH441 LUNG TenPx15,674
NCIH446 LUNG TenPx38,436
NCIH460 LUNG TenPx22,706
NCIH520 LUNG TenPx10,574
NCIH522 LUNG TenPx22,773
NCIH647 LUNG TenPx35,504
NCIH650 LUNG TenPx30,421
NCIH661 LUNG TenPx17,447
NCIH716 LARGE INTESTINE TenPx36,956
NCIH747 LARGE INTESTINE TenPx16,501
NCIH838 LUNG TenPx16,492
NCIH929 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx42,1116
NCIN87 STOMACH TenPx26,722
NIHOVCAR3 OVARY TenPx33,776
NUDHL1 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx36,1200
NUGC3 STOMACH TenPx25,787
OCIAML5 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx29,934
OCILY3 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx36,1094
OCUM1 STOMACH TenPx39,630
OE33 OESOPHAGUS TenPx10,341
OPM2 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx26,850
OSRC2 KIDNEY TenPx20,533
OV56 OVARY TenPx35,533
OV90 OVARY TenPx32,606
OVCAR4 OVARY TenPx11,343
OVCAR8 OVARY TenPx24,362
OVSAHO OVARY TenPx40,1022
PANC0203 PANCREAS TenPx42,611
PANC0403 PANCREAS TenPx40,752
PANC1 PANCREAS TenPx37,591
PATU8988T PANCREAS TenPx03,156
PC14 LUNG TenPx05,278
PC3 PROSTATE TenPx09,257
PECAPJ34CLONEC12 UPPER AERODIGESTIVE TRACT TenPx22,409
PL45 PANCREAS TenPx26,570
QGP1 PANCREAS TenPx11,543
RCHACV HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx42,1280
RD SOFT TISSUE TenPx25,913
REC1 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx34,1045
REH HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx30,900
RERFLCMS LUNG TenPx01,101
RERFLCSQ1 LUNG TenPx16,441
RH30 SOFT TISSUE TenPx35,615
RH41 SOFT TISSUE TenPx27,1010
RKO LARGE INTESTINE TenPx04,487
RL HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx40,907
RMUGS OVARY TenPx31,384
RPMI7951 SKIN TenPx01,91
RPMI8226 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx35,963
RT112 URINARY TRACT TenPx09,265
RT4 URINARY TRACT TenPx37,464
RVH421 SKIN TenPx05,279
SAOS2 BONE TenPx33,846
SBC5 LUNG TenPx13,1060
SCC25 UPPER AERODIGESTIVE TRACT TenPx37,1109
SEM HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx25,949
SF295 CENTRAL NERVOUS SYSTEM TenPx23,694
SH4 SKIN TenPx01,221
SHP77 LUNG TenPx25,927
SJSA1 BONE TenPx35,676
SKCO1 LARGE INTESTINE TenPx26,907
SKES1 BONE TenPx32,955
SKHEP1 LIVER TenPx02,130
SKLU1 LUNG TenPx42,405
SKMEL2 SKIN TenPx05,277
SKMEL28 SKIN TenPx06,473
SKMEL3 SKIN TenPx04,517
SKMEL30 SKIN TenPx22,415
SKMEL5 SKIN TenPx23,825
SKNAS AUTONOMIC GANGLIA TenPx38,370
SKNMC BONE TenPx36,1009
SNB19 CENTRAL NERVOUS SYSTEM TenPx32,517
SNGM ENDOMETRIUM TenPx42,313
SNU1 STOMACH TenPx20,575
SNU1079 BILIARY TRACT TenPx42,433
SNU1105 CENTRAL NERVOUS SYSTEM TenPx31,343
SNU119 OVARY TenPx13,840
SNU423 LIVER TenPx42,382
SNU449 LIVER TenPx39,367
SNU61 LARGE INTESTINE TenPx12,503
SNU685 ENDOMETRIUM TenPx33,380
SNU719 STOMACH TenPx29,581
SNUC1 LARGE INTESTINE TenPx19,760
SNUC2A LARGE INTESTINE TenPx17,527
SNUC5 LARGE INTESTINE TenPx40,344
SQ1 LUNG TenPx14,577
SU8686 PANCREAS TenPx12,633
SUDHL4 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx26,1043
SUDHL6 HAEMATOPOIETIC AND LYMPHOID TISSUE TenPx40,890
SUIT2 PANCREAS TenPx30,483
SW1271 LUNG TenPx34,472
SW1417 LARGE INTESTINE TenPx15,507
SW1573 LUNG TenPx33,550
SW1783 CENTRAL NERVOUS SYSTEM TenPx41,491
SW1990 PANCREAS TenPx22,380
SW403 LARGE INTESTINE TenPx07,483
SW48 LARGE INTESTINE TenPx07,236
SW480 LARGE INTESTINE TenPx10,368
SW620 LARGE INTESTINE TenPx03,155
SW837 LARGE INTESTINE TenPx35,649
SW948 LARGE INTESTINE TenPx11,467
SW948 LARGE INTESTINE TenPx20,498
T24 URINARY TRACT TenPx37,458
T47D BREAST TenPx09,434
TC71 BONE TenPx25,867
TCCPAN2 PANCREAS TenPx09,352
TCCSUP URINARY TRACT TenPx21,462
TE1 OESOPHAGUS TenPx08,203
TE10 OESOPHAGUS TenPx29,874
TE11 OESOPHAGUS TenPx21,375
TE14 OESOPHAGUS TenPx12,591
TE4 OESOPHAGUS TenPx33,791
TE6 OESOPHAGUS TenPx17,448
