Pathway,Count
GTEX-R3RS-0005-SM-3GAEH blood female 40-49 years,9309
GTEX-Q2AG-0005-SM-33HBX blood female 40-49 years,8370
GTEX-VJWN-0005-SM-3GIKF blood female 50-59 years,8475
GTEX-X8HC-0006-SM-46MV6 blood female 50-59 years,7501
GTEX-XQ3S-0006-SM-4BOQ4 blood male 20-29 years,8557
GTEX-PVOW-0006-SM-3NMB8 blood male 40-49 years,9362
GTEX-T6MN-0005-SM-32PLJ blood male 50-59 years,10264
GTEX-XOTO-0006-SM-4B64T blood male 50-59 years,9317
GTEX-XBEC-0006-SM-4AT5T blood male 50-59 years,9836
GTEX-WHSE-0006-SM-3NMBW blood male 20-29 years,9197
GTEX-T5JC-0005-SM-4DM7B blood male 20-29 years,9419
GTEX-U8T8-0005-SM-3DB8F blood male 60-69 years,9570
GTEX-TSE9-0005-SM-4DXUF blood female 60-69 years,10082
GTEX-WWYW-0005-SM-3NB3K blood female 50-59 years,8823
GTEX-OXRN-0005-SM-2I5EU blood male 50-59 years,8919
GTEX-U412-0006-SM-3DB8J blood male 60-69 years,9918
GTEX-WVLH-0006-SM-3MJF7 blood male 50-59 years,8944
GTEX-RVPV-0006-SM-2TF6Q blood male 60-69 years,9014
GTEX-XMD1-0006-SM-4AT4Q blood male 60-69 years,9585
GTEX-OXRP-0006-SM-2I3FN blood female 60-69 years,10989
GTEX-WOFL-0006-SM-3TW8K blood male 60-69 years,11333
GTEX-X4EP-0005-SM-3P5ZE blood female 60-69 years,11072
GTEX-NL4W-0006-SM-2I3GH blood male 50-59 years,12083
GTEX-NPJ8-0007-SM-2D7VX blood male 40-49 years,12627
GTEX-R45C-0006-SM-3GAD6 blood female 60-69 years,12392
GTEX-XQ8I-0006-SM-4BOQ5 blood male 50-59 years,12110
GTEX-PW2O-0006-SM-2I3DV blood male 20-29 years,10853
GTEX-U3ZG-0006-SM-47JWX blood male 50-59 years,11290
GTEX-Y8E5-0006-SM-47JWQ blood male 60-69 years,11105
GTEX-QVJO-0006-SM-2S1RC blood female 60-69 years,10278
GTEX-OXRK-0006-SM-2HML1 blood female 50-59 years,9731
GTEX-NFK9-0006-SM-3GACS blood male 40-49 years,9831
GTEX-NL3H-0006-SM-2I3FW blood male 60-69 years,9044
GTEX-OXRO-0006-SM-2I5EM blood female 60-69 years,10043
GTEX-R55F-0005-SM-2TF4W blood male 50-59 years,9567
GTEX-RVPU-0005-SM-2TF6L blood male 50-59 years,9530
GTEX-QESD-0006-SM-2I5G6 blood male 20-29 years,8794
GTEX-SN8G-0006-SM-32PLD blood female 50-59 years,8323
GTEX-PWO3-0005-SM-2I5FS blood female 60-69 years,7680
GTEX-P78B-0005-SM-2I5GM blood female 40-49 years,7240
GTEX-UPK5-0006-SM-3GAD8 blood male 40-49 years,6961
GTEX-QVUS-0006-SM-3GAE8 blood female 60-69 years,8263
GTEX-RWSA-0005-SM-2XCAO blood male 40-49 years,7401
GTEX-S7PM-0006-SM-3NM8C blood male 60-69 years,6405
GTEX-X62O-0005-SM-46MV1 blood male 50-59 years,6188
GTEX-UTHO-0006-SM-3NMCC blood male 60-69 years,6499
GTEX-X4XX-0005-SM-3NMCS blood male 60-69 years,7110
GTEX-O5YV-0006-SM-2I5GX blood female 60-69 years,5962
GTEX-X4XY-0006-SM-46MV2 blood male 60-69 years,6345
GTEX-REY6-0005-SM-2TF54 blood male 60-69 years,6257
GTEX-RTLS-0006-SM-2TF58 blood female 60-69 years,7408
GTEX-R55D-0006-SM-3GIJS blood male 50-59 years,6111
GTEX-PSDG-0005-SM-3GADC blood male 50-59 years,5143
GTEX-T8EM-0006-SM-3DB71 blood male 40-49 years,5340
GTEX-TMMY-0005-SM-33HBN blood female 40-49 years,5271
GTEX-XUW1-0005-SM-4BOQ7 blood female 50-59 years,3997
GTEX-P44H-0006-SM-2XCFB blood male 40-49 years,5550
GTEX-OHPN-0005-SM-2YUML blood female 60-69 years,6142
GTEX-NPJ7-0006-SM-3GACR blood female 60-69 years,6125
GTEX-RNOR-0005-SM-2TF4Z blood female 50-59 years,6414
GTEX-SIU8-0006-SM-2XCE5 blood male 50-59 years,5618
GTEX-OIZG-0005-SM-2HMJC blood male 50-59 years,5515
GTEX-XLM4-0005-SM-4AT4P blood male 60-69 years,5740
GTEX-QEG4-0006-SM-2I5FY blood male 30-39 years,5769
GTEX-UPJH-0006-SM-3GACW blood male 50-59 years,5775
GTEX-WK11-0006-SM-3NB3J blood male 50-59 years,4784
GTEX-X4EO-0006-SM-3P5ZF blood female 60-69 years,4838
GTEX-PLZ4-0006-SM-2S1NY blood female 50-59 years,6099
GTEX-X638-0005-SM-47JX6 blood female 70-79 years,6172
GTEX-XMD3-0006-SM-4AT5X blood female 50-59 years,4915
GTEX-WQUQ-0006-SM-3MJF4 blood male 60-69 years,4053
GTEX-X585-0005-SM-46MV3 blood male 50-59 years,4351
GTEX-S33H-0005-SM-2XCAL blood male 30-39 years,5388
GTEX-VUSG-0006-SM-3GIK9 blood male 50-59 years,5501
GTEX-R55E-0006-SM-2TC5G blood male 20-29 years,3454
GTEX-U4B1-0006-SM-3DB8E blood male 40-49 years,5026
GTEX-RU1J-0006-SM-2TF6M blood female 20-29 years,4984
GTEX-PX3G-0006-SM-33HBQ blood female 20-29 years,3672
