Pathway,Count
Mammary-pericyte Cell,100
Mammary-plasma Cell,100
Mammary-t Cell,100
Mammary-vascular Associated Smooth Muscle Cell,100
Mammary-vein Endothelial Cell,99
Uterus-b Cell,101
Uterus-ciliated Epithelial Cell,100
Uterus-endothelial Cell,100
Uterus-endothelial Cell Of Lymphatic Vessel,100
Uterus-epithelial Cell,100
Uterus-epithelial Cell Of Uterus,100
Uterus-fibroblast,100
Uterus-immune Cell,100
Uterus-macrophage,100
Uterus-myometrial Cell,100
Uterus-nk Cell,100
Uterus-pericyte Cell,100
Uterus-t Cell,100
Uterus-vascular Associated Smooth Muscle Cell,100
Eye-b Cell,100
"Eye-cd8-positive, Alpha-Beta T Cell",102
Eye-ciliary Body,99
Eye-corneal Epithelial Cell,100
Eye-dendritic Cell,100
Eye-endothelial Cell,100
Eye-epithelial Cell Of Lacrimal Sac,100
Eye-erythroid Lineage Cell,100
Eye-eye Photoreceptor Cell,100
Eye-fibroblast,100
Eye-lacrimal Gland Functional Unit Cell,100
Eye-macrophage,100
Eye-mast Cell,98
Eye-melanocyte,100
Eye-microglial Cell,100
Eye-muller Cell,100
Eye-ocular Surface Cell,100
Eye-plasma Cell,100
Eye-radial Glial Cell,100
Eye-retina Horizontal Cell,100
Eye-retinal Bipolar Neuron,98
Eye-retinal Pigment Epithelial Cell,100
Eye-t Cell,100
Liver-endothelial Cell Of Hepatic Sinusoid,100
Liver-fibroblast,100
Liver-hepatocyte,100
Liver-intrahepatic Cholangiocyte,100
Liver-liver Dendritic Cell,99
Liver-macrophage,100
Liver-monocyte,100
Liver-neutrophil,101
Liver-nk Cell,100
Liver-plasma Cell,101
Liver-t Cell,100
Trachea-b Cell,100
"Trachea-cd4-positive, Alpha-Beta T Cell",99
"Trachea-cd8-positive, Alpha-Beta T Cell",100
"Trachea-double-positive, Alpha-Beta Thymocyte",100
Trachea-fibroblast,100
Trachea-ionocyte,101
Trachea-mast Cell,100
Trachea-mucus Secreting Cell,100
Trachea-neutrophil,100
Trachea-serous Cell Of Epithelium Of Trachea,100
Trachea-smooth Muscle Cell,100
Trachea-t Cell,100
Trachea-tracheal Goblet Cell,100
Blood-basophil,100
Blood-cd141-positive Myeloid Dendritic Cell,99
"Blood-cd4-positive, Alpha-Beta Memory T Cell",100
"Blood-cd8-positive, Alpha-Beta Cytokine Secreting Effector T Cell",100
Blood-classical Monocyte,100
"Blood-naive Thymus-Derived Cd4-Positive, Alpha-Beta T Cell",100
Blood-neutrophil,100
Blood-non-classical Monocyte,99
Blood-plasmacytoid Dendritic Cell,100
Blood-platelet,100
Blood-t Cell,100
Blood-type I Nk T Cell,100
Lymph Node-b Cell,100
Lymph Node-cd4-positive Alpha-Beta T Cell,100
Lymph Node-cd8-positive Alpha-Beta T Cell,100
Lymph Node-erythrocyte,99
Lymph Node-hematopoietic Stem Cell,100
Lymph Node-mature Conventional Dendritic Cell,100
Lymph Node-neutrophil,99
Lymph Node-non-classical Monocyte,101
Lymph Node-plasmacytoid Dendritic Cell,100
Lymph Node-stromal Cell,100
Lymph Node-t Cell,100
Lymph Node-type I Nk T Cell,100
Salivary Gland-acinar Cell Of Salivary Gland,100
Salivary Gland-adventitial Cell,100
Salivary Gland-b Cell,100
Salivary Gland-basal Cell,100
Salivary Gland-cd4-positive Helper T Cell,100
"Salivary Gland-cd8-positive, Alpha-Beta T Cell",100
Salivary Gland-duct Epithelial Cell,100
Salivary Gland-endothelial Cell,100
Salivary Gland-endothelial Cell Of Lymphatic Vessel,100
Salivary Gland-fibroblast,100
Salivary Gland-memory B Cell,100
Salivary Gland-monocyte,100
Salivary Gland-myoepithelial Cell,100
Salivary Gland-naive B Cell,100
Salivary Gland-neutrophil,100
Salivary Gland-nk Cell,100
Salivary Gland-pericyte Cell,100
Salivary Gland-plasma Cell,100
Salivary Gland-t Cell,100
Spleen-hematopoietic Stem Cell,100
Spleen-intermediate Monocyte,100
Spleen-platelet,100
Spleen-type I Nk T Cell,100
Tongue-basal Cell,100
Tongue-capillary Endothelial Cell,100
Tongue-endothelial Cell Of Artery,99
Tongue-endothelial Cell Of Lymphatic Vessel,100
Tongue-epithelial Cell,100
Tongue-fibroblast,100
Tongue-immune Cell,100
Tongue-keratinocyte,100
Tongue-pericyte Cell,100
Tongue-tongue Muscle Cell,100
Tongue-vein Endothelial Cell,100
Prostate-basal Cell Of Prostate Epithelium,100
"Prostate-cd8-positive, Alpha-Beta T Cell",100
Prostate-cd8b-positive Nk T Cell,100
Prostate-endothelial Cell,100
Prostate-epithelial Cell,100
Prostate-erythroid Progenitor,100
Prostate-fibroblast,100
Prostate-hillock-club Cell Of Prostate Epithelium,100
Prostate-luminal Cell Of Prostate Epithelium,100
Prostate-macrophage,100
Prostate-nkt Cell,100
Prostate-smooth Muscle Cell,100
Pancreas-fibroblast,100
Pancreas-nk Cell,100
Pancreas-plasma Cell,100
Fat-endothelial Cell,100
Fat-fibroblast,100
Fat-leucocyte,101
Fat-macrophage,100
Fat-mast Cell,97
Fat-mesenchymal Stem Cell,100
Fat-myofibroblast Cell,100
Fat-neutrophil,100
Fat-nk Cell,100
Fat-plasma Cell,100
Fat-smooth Muscle Cell,99
Fat-t Cell,100
Skin-cd141-positive Myeloid Dendritic Cell,100
Skin-cd1c-positive Myeloid Dendritic Cell,100
Skin-cd4-positive Helper T Cell,100
"Skin-cd4-positive, Alpha-Beta Memory T Cell",100
"Skin-cd8-positive, Alpha-Beta Cytotoxic T Cell",100
"Skin-cd8-positive, Alpha-Beta Memory T Cell",100
Skin-endothelial Cell,100
Skin-epithelial Cell,100
Skin-langerhans Cell,100
Skin-macrophage,99
Skin-mast Cell,100
Skin-melanocyte,100
Skin-memory B Cell,99
Skin-muscle Cell,100
Skin-naive B Cell,100
"Skin-naive Thymus-Derived Cd4-Positive, Alpha-Beta T Cell",100
