Pathway,Count
I3P (HMDB01498),19
C10H15N5O9P2 (HMDB01508),21
Flavin Mononucleotide (HMDB01520),27
1-O-phosphono-D-mannitol (HMDB01530),97
DTP (HMDB01532),32
CDP (HMDB01546),20
D-Ribose 5-phosphate (HMDB01548),11
XMP (HMDB01554),12
Phosphorylcholine (HMDB01565),12
C10H13N2O7P (HMDB01570),11
1-O-phosphono-D-glucopyranose (HMDB01586),12
Progesterone (HMDB01830),17
Tetrahydrofolic acid (HMDB01846),17
Caffeine (HMDB01847),26
Imipramine (HMDB01848),11
Propranolol (HMDB01849),13
Verapamil (HMDB01850),18
Retinoic acid (HMDB01852),52
Paraxanthine (HMDB01860),26
Valproic acid (HMDB01877),24
"1,4-Naphthalenedione, 2-methyl- (HMDB01892)",20
Famotidine (HMDB01919),44
Carbon dioxide (HMDB01967),90
Ubiquinone Q1 (HMDB02012),61
Hyaluronic acid (HMDB02061),19
Isovaleryl-beta-D-glucuronide (HMDB02091),18
Phosphoric acid (HMDB02142),261
"5,6-Epoxy-8,11,14-eicosatrienoic acid (HMDB02190)",24
(S)-Methylmalonate semialdehyde (HMDB02217),14
"8,9-EET (HMDB02232)",24
Hydrochloric acid standard solution (HMDB02306),20
Lithocholate 3-O-beta-D-glucuronide (HMDB02513),18
C30H48O11 (HMDB02577),18
C32H51NO11 (HMDB02579),18
C30H48O10 (HMDB02596),18
Nitrite (HMDB02786),13
LysoPC(18:1(9Z)) (HMDB02815),22
Androsterone glucuronide (HMDB02829),19
17beta-(Sulfooxy)androst-4-en-3-one (HMDB02833),46
Nitrate (HMDB02878),11
Hydrogen peroxide (HMDB03125),42
Retinoyl b-glucuronide (HMDB03141),19
C34H34N4O4.Fe (HMDB03178),169
Testosterone glucuronide (HMDB03193),19
Hydrogen sulfide (HMDB03276),25
C3H7NO2Se (HMDB03288),24
C45H52N4O18 (HMDB03325),18
5'-IDP (HMDB03335),27
C6H12O6 (HMDB03345),21
Formyl-CoA (HMDB03419),13
CO3 (HMDB03538),13
Salicoside (HMDB03546),96
Cadmium (HMDB03638),13
C33H56N7O17P3S (HMDB03712),11
"19-Hydroxyandrost-4-ene-3,17-dione (HMDB03955)",23
C19H28O3 (HMDB03956),23
C19H28O2 (HMDB03959),24
F6P (HMDB03971),17
"1H-Indole-3-acetaldehyde, 5-hydroxy- (HMDB04073)",12
6-Hydroxymelatonin (HMDB04081),23
"(5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate (HMDB04244)",32
Bradykinin (HMDB04246),12
C11H22O22P4 (HMDB04249),77
"14,15-Epoxy-5,8,11-eicosatrienoic acid (HMDB04264)",24
C24H32O8 (HMDB04482),19
Estrone 3-glucuronide (HMDB04483),19
Etiocholan-3alpha-ol-17-one 3-glucuronide (HMDB04484),18
"11,12-EET (HMDB04673)",24
16(R)-HETE (HMDB04680),23
"11,12,15-THETA (HMDB04684)",23
"(5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid (HMDB04693)",23
"(5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoic acid (HMDB04694)",23
"9,10-Epoxyoctadecenoic acid (HMDB04701)",23
"12,13-EpOME (HMDB04702)",23
C67H119N3O31 (HMDB04853),11
C73H129N3O31 (HMDB04854),11
C71H127N3O31 (HMDB04855),11
C73H131N3O31 (HMDB04856),11
C75H135N3O31 (HMDB04857),11
C77H139N3O31 (HMDB04858),11
C79H141N3O31 (HMDB04859),11
C81H145N3O31 (HMDB04860),11
C81H147N3O31 (HMDB04861),11
C79H143N3O31 (HMDB04863),11
C80H145N3O31 (HMDB04865),11
Lactosylceramide (d18:1/12:0) (HMDB04866),14
C54H101NO13 (HMDB04872),14
C56H105NO13 (HMDB04873),14
C56H107NO13 (HMDB04874),14
C55H105NO13 (HMDB04876),14
C50H92N2O18 (HMDB04888),11
C56H102N2O18 (HMDB04889),11
C54H100N2O18 (HMDB04890),11
C56H104N2O18 (HMDB04891),11
C58H108N2O18 (HMDB04892),11
C60H112N2O18 (HMDB04893),11
C62H114N2O18 (HMDB04894),11
C64H118N2O18 (HMDB04895),11
C64H120N2O18 (HMDB04896),11
C62H116N2O18 (HMDB04897),11
C63H118N2O18 (HMDB04898),11
C61H109N3O26 (HMDB04936),13
C67H119N3O26 (HMDB04937),13
C65H117N3O26 (HMDB04938),13
C67H121N3O26 (HMDB04939),13
C71H129N3O26 (HMDB04941),13
C73H131N3O26 (HMDB04942),13
C75H135N3O26 (HMDB04943),13
C75H137N3O26 (HMDB04944),13
C73H133N3O26 (HMDB04945),13
C74H135N3O26 (HMDB04946),13
Ceramide (d18:1/12:0) (HMDB04947),22
Ceramide (d18:1/9Z-18:1) (HMDB04948),22
Ceramide (d18:1/16:0) (HMDB04949),28
Ceramide (d18:1/18:0) (HMDB04950),22
Ceramide (d18:1/20:0) (HMDB04951),23
Ceramide (d18:1/22:0) (HMDB04952),22
Ceramide (d18:1/24:1(15Z)) (HMDB04953),20
Ceramide (d18:1/26:1(17Z)) (HMDB04954),20
Ceramide (d18:1/26:0) (HMDB04955),22
Ceramide (d18:1/24:0) (HMDB04956),22
Ceramide (d18:1/25:0) (HMDB04957),22
Codeine (HMDB04995),43
Loperamide (HMDB04999),12
Atorvastatin (HMDB05006),17
Simvastatin (HMDB05007),25
"2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine (HMDB05012)",14
Citalopram (HMDB05038),26
"(5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid (HMDB05050)",23
TG(16:0/16:0/18:0)[iso3] (HMDB05357),19
TG(16:0/16:0/20:0)[iso3] (HMDB05358),19
TG(16:0/16:0/16:1(9Z))[iso3] (HMDB05359),19
TG(16:0/16:0/18:1(9Z))[iso3] (HMDB05360),19
TG(16:0/16:0/20:1(11Z))[iso3] (HMDB05361),19
"TG(16:0/16:0/18:2(9Z,12Z))[iso3] (HMDB05362)",19
