Pathway,Count
ARHGAP31 Up,245
ARHGAP9 Up,244
ARHGDIA Up,248
ARHGDIB Up,245
ARHGEF2 Up,245
ARHGEF25 Up,249
ARHGEF3 Up,245
ARID1A Up,242
ARID1B Up,245
ARID2 Up,246
ARID4A Up,245
ARID5B Up,244
ARIH1 Up,244
ARIH2 Up,245
ARIH2OS Up,243
ARL17A Up,243
ARL17B Up,245
ARL5B Up,246
ARL5C Up,240
ARL6IP4 Up,247
ARNTL2 Up,243
ARPC1B Up,245
ARPC2 Up,246
ARPC3 Up,246
ARPC4 Up,247
ARPC5 Up,246
ARRDC5 Up,248
ARSG Up,247
ART1 Up,246
ART3 Up,246
ART4 Up,242
ASAH1 Up,248
ASAH2B Up,247
ASAP1 Up,244
ASCL2 Up,245
ASCL5 Up,244
ASGR1 Up,249
ASGR2 Up,249
ASH1L Up,240
ASH2L Up,242
ASIC2 Up,245
ASIC3 Up,245
ASL Up,242
ASMT Up,243
ASNA1 Up,242
ASNS Up,242
ASPA Up,242
ASPH Up,246
ASPHD2 Up,245
ASPM Up,243
ASRGL1 Up,250
ASS1 Up,240
ASXL1 Up,240
ATAD2 Up,246
ATF1 Up,245
ATF2 Up,246
ATF3 Up,242
ATF4 Up,245
ATF6 Up,244
ATF7 Up,247
ATG16L1 Up,248
ATG5 Up,247
ATIC Up,246
ATM Up,240
ATMIN Up,244
ATP11B Up,248
ATP13A2 Up,244
ATP13A3 Up,243
ATP1A1 Up,239
ATP1A3 Up,249
ATP1A4 Up,242
ATP1B1 Up,243
ATP1B2 Up,247
ATP1B3 Up,246
ATP1B4 Up,245
ATP23 Up,246
ATP2A1 Up,241
ATP2A2 Up,245
ATP2B1 Up,242
ATP2C1 Up,248
ATP4A Up,244
ATP50 Up,244
ATP5A1 Up,243
ATP5B Up,241
ATP5C1 Up,237
ATP5D Up,244
ATP5F1 Up,243
ATP6V1A Up,244
ATP6V1C1 Up,242
ATP8B2 Up,242
ATP8B4 Up,247
ATP9A Up,247
ATP9B Up,245
ATR Up,242
ATRIP Up,244
ATXN2 Up,243
ATXN7L2 Up,248
AURKA Up,241
AURKB Up,245
AURKC Up,245
AUTS2 Up,246
AVPR1A Up,246
AVPR2 Up,242
AXIN1 Up,246
AXIN2 Up,245
AXL Up,248
AZIN2 Up,245
B2M Up,247
B3GAT1 Up,248
B3GNT5 Up,242
B4GALNT1 Up,240
B4GALNT3 Up,245
B4GALT1 Up,244
B4GALT3 Up,243
B9D1 Up,245
BACE1 Up,247
BACE2 Up,246
BACH2 Up,244
BAD Up,240
BAG2 Up,244
BAG3 Up,244
BAK1 Up,243
BANK1 Up,246
BATF Up,248
BATF2 Up,247
BAX Up,245
BAZ1B Up,244
BBC3 Up,248
BBOX1 Up,247
BBS9 Up,243
BCAM Up,242
BCAN Up,243
BCAP31 Up,245
BCAR3 Up,245
BCAS1 Up,248
BCAS3 Up,248
BCAT1 Up,246
BCAT2 Up,247
BCHE Up,244
BCKDK Up,244
BCL10 Up,245
BCL11A Up,246
BCL2 Up,247
BCL2A1 Up,247
BCL2L1 Up,246
BCL2L11 Up,244
BCL2L14 Up,245
BCL2L2 Up,244
BCL3 Up,242
BCL6 Up,246
BCL7C Up,244
BCL9L Up,247
BCOR Up,248
BCR Up,246
BDH1 Up,247
BDKRB2 Up,248
BECN1 Up,249
BEND3 Up,248
BEST1 Up,246
BFSP2 Up,242
BHLHE40 Up,247
BICC1 Up,244
BID Up,241
BIK Up,242
BIN1 Up,242
BIN2 Up,248
BIRC3 Up,245
BIRC5 Up,245
BIRC7 Up,242
BLK Up,248
BLM Up,243
BLNK Up,243
BLOC1S6 Up,248
BLVRA Up,244
BLZF1 Up,249
BMF Up,247
BMP1 Up,235
BMP2 Up,249
BMP2K Up,243
BMP5 Up,248
BMPR1A Up,242
BMPR1B Up,243
BMPR2 Up,244
BMX Up,243
BNIPL Up,243
BOC Up,247
BOLL Up,247
BOP1 Up,242
BPI Up,246
BPIFA1 Up,248
BPIFA3 Up,244
BRAF Up,247
BRAF1 Up,245
BRCA1 Up,245
BRCA2 Up,240
BRD1 Up,246
BRD2 Up,239
BRD3 Up,248
BRD4 Up,242
BRD7 Up,245
BRD8 Up,250
BRD9 Up,243
BRDT Up,240
BRF1 Up,242
BRF2 Up,245
BRIX1 Up,247
BRSK2 Up,242
BSG Up,246
BSN Up,244
BST1 Up,246
BST2 Up,245
BTBD19 Up,249
BTBD2 Up,249
BTBD8 Up,247
BTG1 Up,242
BTG2 Up,242
BTK Up,246
BTLA Up,246
BTN1A1 Up,244
BTN2A1 Up,244
BTN2A2 Up,244
BTN3A1 Up,249
BTN3A2 Up,247
BTN3A3 Up,246
BTNL10 Up,246
BTNL2 Up,242
BTNL3 Up,244
BTNL8 Up,247
BTNL9 Up,245
BUB1 Up,243
BUB1B Up,247
BUD31 Up,242
BYSL Up,246
C10ORF128 Up,243
C10ORF55 Up,245
C11ORF21 Up,248
C11ORF68 Up,245
C11ORF96 Up,246
C12ORF66 Up,242
C12ORF73 Up,246
C12ORF75 Up,247
C15ORF48 Up,244
C15ORF53 Up,238
C16ORF54 Up,243
C17ORF67 Up,245
C17ORF75 Up,245
C19ORF35 Up,244
C1GALT1C1 Up,247
C1ORF106 Up,245
C1ORF141 Up,240
C1ORF162 Up,240
C1ORF186 Up,245
C1ORF228 Up,244
C1ORF56 Up,238
C1ORF61 Up,246
C1QA Up,247
C1QB Up,244
C1QBP Up,245
C1QC Up,240
C1S Up,245
C2 Up,249
C20ORF194 Up,246
C22ORF34 Up,245
C22ORF46 Up,245
C2CD4A Up,248
C2ORF16 Up,243
C2ORF78 Up,247
C3 Up,245
C3ORF62 Up,243
C4A Up,247
C4B Up,246
C4BPA Up,249
C4BPB Up,246
C5 Up,247
C5AR1 Up,247
C5ORF58 Up,245
C6 Up,246
C6ORF10 Up,247
C6ORF223 Up,249
C7 Up,240
C7ORF50 Up,248
C7ORF72 Up,246
C8A Up,237
C8B Up,246
C8ORF44-SGK3 Up,243
C9 Up,247
C9ORF139 Up,245
CA1 Up,246
CA10 Up,248
CA11 Up,245
CA12 Up,246
CA14 Up,249
CA2 Up,246
CA3 Up,249
CA4 Up,245
CA5A Up,248
CA5B Up,247
CA6 Up,248
CA7 Up,246
CA8 Up,243
CA9 Up,240
CACHD1 Up,243
CACNA1A Up,239
CACNA1F Up,249
CACNA1G Up,247
CACNA1H Up,239
CACNA1I Up,246
CACNA1S Up,243
CACNA2D2 Up,246
CACNB1 Up,248
CACNB2 Up,247
CACNB3 Up,247
CACNB4 Up,245
CACNG1 Up,240
CACNG2 Up,249
CACNG3 Up,246
CAD Up,246
CADM1 Up,245
CADM3 Up,248
CALB1 Up,248
CALCA Up,244
CALCR Up,244
CALCRL Up,246
CALM1 Up,244
CALM3 Up,247
CALR Up,245
CALU Up,245
CALY Up,247
CAMK1 Up,240
CAMK1D Up,249
CAMK1G Up,237
CAMK2A Up,247
CAMK2D Up,245
CAMK2G Up,245
CAMK4 Up,245
CAMKK1 Up,243
CAMKK2 Up,247
CAMKV Up,244
CAMP Up,249
CAMSAP2 Up,240
CAMTA2 Up,245
CANT1 Up,249
CANX Up,246
CAPN15 Up,245
CAPRIN1 Up,245
CARD11 Up,248
CARD14 Up,249
CARD6 Up,248
CARD8 Up,245
CARD9 Up,247
CARM1 Up,247
CARMIL2 Up,244
CARS Up,233
CASK Up,246
CASP1 Up,244
CASP10 Up,243
CASP3 Up,247
CASP4 Up,246
CASP5 Up,247
CASP7 Up,248
CASP8 Up,246
CASP9 Up,245
CASR Up,247
CASS4 Up,241
CAT Up,244
CATSPER1 Up,246
CATSPER2 Up,250
CATSPER3 Up,249
CAV1 Up,250
CAV2 Up,244
CAV3 Up,250
CAVIN1 Up,245
CBL Up,243
CBLB Up,248
CBR3 Up,247
CBS Up,246
CBX1 Up,241
CBX2 Up,244
CBX3 Up,245
CBX4 Up,243
CBX5 Up,246
CBX6 Up,242
CBX7 Up,241
CBX8 Up,239
CC2D2A Up,243
CCDC116 Up,245
CCDC121 Up,244
CCDC122 Up,248
CCDC134 Up,247
CCDC141 Up,246
CCDC158 Up,246
CCDC181 Up,245
CCDC36 Up,246
CCDC50 Up,244
CCDC51 Up,246
CCDC62 Up,246
CCDC7 Up,244
CCDC71 Up,246
CCDC77 Up,246
CCDC85B Up,245
CCDC86 Up,247
CCKAR Up,243
CCKBR Up,249
CCL1 Up,247
CCL11 Up,244
CCL13 Up,237
CCL17 Up,239
CCL18 Up,247
CCL19 Up,245
CCL2 Up,248
CCL20 Up,243
CCL21 Up,245
CCL22 Up,245
CCL23 Up,241
CCL24 Up,245
CCL28 Up,243
CCL3 Up,249
CCL3L3 Up,244
CCL4 Up,243
CCL4L2 Up,245
CCL5 Up,247
CCL7 Up,245
CCL8 Up,249
CCM2L Up,245
CCNA1 Up,246
CCNA2 Up,246
CCNB1 Up,244
CCNC Up,247
CCND1 Up,249
CCND2 Up,247
CCND3 Up,247
CCNE1 Up,244
CCNH Up,245
CCNT1 Up,238
CCNT2 Up,246
CCR1 Up,239
CCR2 Up,240
CCR3 Up,245
CCR4 Up,247
CCR5 Up,246
CCR6 Up,246
CCR7 Up,244
CCR9 Up,246
CCRL2 Up,248
CCSER1 Up,245
CD101 Up,247
CD109 Up,242
CD14 Up,249
CD151 Up,244
CD160 Up,249
CD163 Up,245
CD177 Up,242
CD180 Up,246
CD19 Up,244
CD1A Up,246
CD1B Up,244
CD1C Up,244
CD1D Up,246
CD1E Up,247
CD2 Up,244
CD200 Up,248
CD200R1 Up,240
CD207 Up,248
CD209 Up,248
CD22 Up,247
CD226 Up,246
CD24 Up,244
CD244 Up,243
CD247 Up,244
CD248 Up,248
CD27 Up,241
CD274 Up,246
CD276 Up,250
CD28 Up,246
CD2AP Up,247
CD300A Up,248
CD300C Up,246
CD300E Up,242
CD300LB Up,246
CD300LD Up,243
CD300LF Up,244
CD300LG Up,241
CD302 Up,245
CD320 Up,249
CD33 Up,243
CD34 Up,247
CD36 Up,242
CD37 Up,246
CD38 Up,239
CD3D Up,244
CD3E Up,246
CD3G Up,249
CD4 Up,243
CD40 Up,247
CD40LG Up,243
CD46 Up,245
CD47 Up,247
CD48 Up,242
CD5 Up,246
CD52 Up,247
CD53 Up,244
CD55 Up,244
CD58 Up,248
CD59 Up,245
CD6 Up,249
CD63 Up,246
CD68 Up,246
CD69 Up,248
CD7 Up,245
CD70 Up,244
CD72 Up,247
CD74 Up,242
CD79A Up,243
CD79B Up,247
CD80 Up,247
CD81 Up,246
CD82 Up,247
CD83 Up,248
CD84 Up,246
CD86 Up,242
CD8A Up,247
CD8B Up,246
CD9 Up,244
CD93 Up,247
CD96 Up,248
CD99 Up,246
CDA Up,246
CDC14A Up,246
CDC25A Up,246
CDC25B Up,247
CDC25C Up,244
CDC37 Up,241
CDC42 Up,243
CDC42BPA Up,247
CDC42BPB Up,250
CDC42BPG Up,245
